"";"JAHR";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1998;106;0,555139;20221;3;6;2
"2";1998;109;0,555318;102290;3;6;2
"3";1998;110;0,555337;67556;3;6;2
"4";1998;112;0,555361;17550;3;6;2
"5";1998;113;0,557428;13887;3;6;2
"6";1998;115;0,555632;75122;3;6;2
"7";1998;116;0,5562;8090;3;6;2
"8";1998;118;0,555865;17059;3;6;2
"9";1998;121;0,555935;21199;3;6;2
"10";1998;123;0,555506;16458;3;6;2
"11";1998;125;0,556118;30714;3;6;2
"12";1998;127;0,555139;15986;3;6;2
"13";1998;130;0,555139;13820;3;6;2
"14";1998;132;0,555544;101099;3;6;2
"15";1998;144;0,726235;34362;4;8;2
"16";1998;145;0,779504;33394;5;9;3
"17";1998;146;0,610039;29121;4;7;2
"18";1998;147;0,746213;12674;5;9;3
"19";1998;155;0,740106;6105;5;9;3
"20";1998;156;0,748873;26870;5;9;3
"21";1998;158;0,730471;11997;4;8;2
"22";1998;159;0,737771;23788;4;8;2
"23";1998;160;0,747687;11816;5;9;3
"24";1998;161;0,742866;17682;5;9;3
"25";1998;162;0,746847;5088;5;9;3
"26";1998;164;0,729394;20443;4;8;2
"27";1998;166;0,738067;44501;4;8;2
"28";1998;168;0,757407;25358;5;9;3
"29";1998;170;0,707351;39109;4;8;2
"30";1998;172;0,727428;23904;4;8;2
"31";1998;173;0,719985;17058;4;8;2
"32";1998;174;0,717702;14359;4;8;2
"33";1998;176;0,728821;7942;4;8;2
"34";1998;177;0,725713;15897;4;8;2
"35";1998;179;0,703159;42381;4;8;2
"36";1998;180;0,707366;25217;4;8;2
"37";1998;181;0,715523;13886;4;8;2
"38";1998;182;0,717851;9161;4;8;2
"39";1998;183;0,725629;9956;4;8;2
"40";1998;184;0,720345;19062;4;8;2
"41";1998;185;0,718143;9930;4;8;2
"42";1998;187;0,78555;19251;5;9;3
"43";1998;189;0,795479;11455;5;9;3
"44";1998;190;0,79703;20945;5;9;3
"45";1998;191;0,778053;15064;5;9;3
"46";1998;192;0,792941;18314;5;9;3
"47";1998;193;0,786477;11624;5;9;3
"48";1998;194;0,819118;12167;5;10;3
"49";1998;196;0,802575;21113;5;9;3
"50";1998;197;0,816964;15087;5;10;3
"51";1998;198;0,817742;14089;5;10;3
"52";1998;199;0,814726;11722;5;10;3
"53";1998;262;0,770174;50786;5;9;3
"54";1998;263;0,790846;5494;5;9;3
"55";1998;268;0,798278;18367;5;9;3
"56";1998;269;0,783372;22375;5;9;3
"57";1998;270;0,825989;27129;5;10;3
"58";1998;272;0,830782;3349;5;10;3
"59";1998;273;0,827573;20086;5;10;3
"60";1998;274;0,835998;12915;5;10;3
"61";1998;276;0,82829;15583;5;10;3
"62";1998;277;0,84197;5144;5;10;3
