"","Gemeindekennziffer","Jahr","Bevoelkerung","TS_Arbeitswelt","TS_Einkommen","TS_Bildung","GISD_Score","Name der Gemeinde","Kennziffer Gemeindeverband","Kreiskennziffer","Name des Kreises","Raumordnungsregion Nr","Raumordnungsregion","NUTS2","NUTS2 Name","Name Gemeindeverband","Group"
"1",4011000,1998,551767,0.649320469239355,0.808950695116081,0.748234114314091,0.804688466842249,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"2",4011000,1999,551767,0.639741736383186,0.79618205321092,0.695612641996848,0.772377351579386,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"3",4011000,2000,551767,0.62018265630206,0.760759057000036,0.701836914424546,0.751363035873388,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"4",4011000,2001,551767,0.582774883695789,0.701755042157157,0.694756692494292,0.706758611847252,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"5",4011000,2002,551767,0.587524341683594,0.7047245571456,0.655378312438652,0.693113600737183,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"6",4011000,2003,551767,0.587877088211844,0.703437520290018,0.65015433526657,0.690459425052921,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"7",4011000,2004,551767,0.592131669948615,0.690959378846046,0.662012778510433,0.692026037659316,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"8",4011000,2005,551767,0.62327948211845,0.701128246774746,0.628245500234091,0.695279783741164,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"9",4011000,2006,551767,0.603279573887437,0.685383855350764,0.577450360341248,0.657981813784615,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"10",4011000,2007,551767,0.57258104908905,0.67680383197555,0.574114029731135,0.639615061274064,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"11",4011000,2008,551767,0.538878367734518,0.607005779557365,0.542274484422562,0.581284227500932,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"12",4011000,2009,551767,0.549704444805025,0.628972918344541,0.508492118041166,0.580857909665865,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"13",4011000,2010,551767,0.536420968312231,0.642399419247846,0.482303760917694,0.569632530323081,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"14",4011000,2011,551767,0.510326418301252,0.617778643714635,0.503572107895538,0.556941062391034,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"15",4011000,2012,551767,0.496496497630796,0.609197449198318,0.462634655116045,0.529638216461577,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"16",4011000,2013,551767,0.489208246251278,0.588950159828461,0.472996494159506,0.522236455904579,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"17",4011000,2014,551767,0.463508391578049,0.578967751386015,0.475097632159667,0.507763196056701,"Bremen, Stadt",4011000,4011,"Bremen, Stadt",401,"Bremen","DE50","Bremen","Bremen, Stadt",4011000
"18",4012000,1998,110121,0.721230626052151,0.992986561657141,0.91525526727869,0.986984736813022,"Bremerhaven, Stadt",4012000,4012,"Bremerhaven, Stadt",303,"Bremerhaven","DE50","Bremen","Bremerhaven, Stadt",4012000
"19",4012000,1999,110121,0.703206240702125,0.979818008631769,0.869527440335292,0.953832356708813,"Bremerhaven, Stadt",4012000,4012,"Bremerhaven, Stadt",303,"Bremerhaven","DE50","Bremen","Bremerhaven, Stadt",4012000
"20",4012000,2000,110121,0.687257137353133,0.939538024848499,0.827578335467786,0.911518155522296,"Bremerhaven, Stadt",4012000,4012,"Bremerhaven, Stadt",303,"Bremerhaven","DE50","Bremen","Bremerhaven, Stadt",4012000
