"";"JAHR";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1998;106;0,568058;20221;4;7;2
"2";1998;109;0,568161;102290;4;7;2
"3";1998;110;0,568146;67556;4;7;2
"4";1998;112;0,568151;17550;4;7;2
"5";1998;113;0,569069;13887;4;7;2
"6";1998;115;0,568539;75122;4;7;2
"7";1998;116;0,569258;8090;4;7;2
"8";1998;118;0,568822;17059;4;7;2
"9";1998;121;0,568594;21199;4;7;2
"10";1998;123;0,568309;16458;4;7;2
"11";1998;125;0,569126;30714;4;7;2
"12";1998;127;0,568058;15986;4;7;2
"13";1998;130;0,568058;13820;4;7;2
"14";1998;132;0,56834;101099;4;7;2
"15";1998;144;0,643642;34362;4;8;2
"16";1998;145;0,680981;33394;5;9;3
"17";1998;146;0,587764;29121;4;8;2
"18";1998;147;0,652364;12674;4;8;2
"19";1998;155;0,74004;6105;5;9;3
"20";1998;156;0,706134;26870;5;9;3
"21";1998;158;0,741565;11997;5;9;3
"22";1998;159;0,740441;23788;5;9;3
"23";1998;160;0,759901;11816;5;10;3
"24";1998;161;0,701198;17682;5;9;3
"25";1998;162;0,717158;5088;5;9;3
"26";1998;164;0,669823;20443;5;9;3
"27";1998;166;0,72271;44501;5;9;3
"28";1998;168;0,69753;25358;5;9;3
"29";1998;170;0,740093;39109;5;9;3
"30";1998;172;0,672595;23904;5;9;3
"31";1998;173;0,690896;17058;5;9;3
"32";1998;174;0,694371;14359;5;9;3
"33";1998;176;0,672428;7942;5;9;3
"34";1998;177;0,695051;15897;5;9;3
"35";1998;179;0,719223;42381;5;9;3
"36";1998;180;0,719152;25217;5;9;3
"37";1998;181;0,707944;13886;5;9;3
"38";1998;182;0,720968;9161;5;9;3
"39";1998;183;0,703998;9956;5;9;3
"40";1998;184;0,765071;19062;5;10;3
"41";1998;185;0,755463;9930;5;9;3
"42";1998;187;0,784757;19251;5;10;3
"43";1998;189;0,701683;11455;5;9;3
"44";1998;190;0,746819;20945;5;9;3
"45";1998;191;0,760893;15064;5;10;3
"46";1998;192;0,710967;18314;5;9;3
"47";1998;193;0,705731;11624;5;9;3
"48";1998;194;0,741104;12167;5;9;3
"49";1998;196;0,814263;21113;5;10;3
"50";1998;197;0,816018;15087;5;10;3
"51";1998;198;0,801697;14089;5;10;3
"52";1998;199;0,797425;11722;5;10;3
"53";1998;262;0,763034;50786;5;10;3
"54";1998;263;0,737458;5494;5;9;3
"55";1998;268;0,773963;18367;5;10;3
"56";1998;269;0,752265;22375;5;9;3
"57";1998;270;0,799829;27129;5;10;3
"58";1998;272;0,839828;3349;5;10;3
"59";1998;273;0,818571;20086;5;10;3
"60";1998;274;0,790572;12915;5;10;3
"61";1998;276;0,840003;15583;5;10;3
"62";1998;277;0,831452;5144;5;10;3
"63";1998;278;0,852284;24735;5;10;3
"64";1998;279;0,807174;13768;5;10;3
"65";1998;282;0,830929;64513;5;10;3
"66";1998;289;0,801426;10858;5;10;3
"67";1998;290;0,791067;17239;5;10;3
"68";1998;292;0,778735;10444;5;10;3
"69";1998;294;0,836525;21466;5;10;3
"70";1998;295;0,797769;17410;5;10;3
"71";1998;297;0,796107;39434;5;10;3
"72";1998;299;0,800547;26176;5;10;3
"73";1998;304;0,717561;32276;5;9;3
"74";1998;305;0,717284;71920;5;9;3
"75";1998;309;0,682657;18423;5;9;3
"76";1998;310;0,767404;1836;5;10;3
"77";1998;311;0,786671;9383;5;10;3
"78";1998;313;0,773372;25831;5;10;3
"79";1998;314;0,778936;21391;5;10;3
"80";1998;315;0,751761;4942;5;9;3
"81";1998;317;0,779221;21489;5;10;3
"82";1998;318;0,70232;9728;5;9;3
"83";1998;319;0,701749;1333;5;9;3
"84";1998;320;0,738376;8410;5;9;3
"85";1998;322;0,758872;27893;5;10;3
"86";1998;323;0,830538;23495;5;10;3
"87";1998;324;0,800907;5174;5;10;3
"88";1998;325;0,793391;11471;5;10;3
"89";1998;410;0,730868;25028;5;9;3
"90";1998;412;0,730868;8619;5;9;3
"91";1998;415;0,730876;99771;5;9;3
"92";1998;417;0,730868;49157;5;9;3
"93";1998;420;0,730863;32544;5;9;3
"94";1998;422;0,730868;11031;5;9;3
"95";1998;424;0,730871;70450;5;9;3
"96";1998;427;0,730836;31493;5;9;3
"97";1998;428;0,730844;52563;5;9;3
"98";1998;429;0,730868;8542;5;9;3
"99";1998;431;0,73082;64430;5;9;3
"100";1998;432;0,731113;14130;5;9;3
"101";1998;434;0,73088;40249;5;9;3
"102";1998;435;0,730882;47508;5;9;3
"103";1998;441;0,720684;24718;5;9;3
"104";1998;442;0,744774;30775;5;9;3
"105";1998;443;0,73294;19626;5;9;3
"106";1998;444;0,762475;9009;5;10;3
"107";1998;445;0,628385;8409;4;8;2
"108";1998;446;0,696376;5566;5;9;3
"109";1998;450;0,802589;39063;5;10;3
"110";1998;451;0,794282;5206;5;10;3
"111";1998;452;0,778031;7641;5;10;3
"112";1998;453;0,795946;7662;5;10;3
"113";1998;455;0,797463;19199;5;10;3
"114";1998;456;0,796946;16271;5;10;3
"115";1998;457;0,780102;12873;5;10;3
"116";1998;460;0,832513;41315;5;10;3
"117";1998;461;0,815215;26524;5;10;3
"118";1998;462;0,787764;15350;5;10;3
"119";1998;463;0,790737;5210;5;10;3
"120";1998;464;0,762018;5420;5;10;3
"121";1998;465;0,762844;18527;5;10;3
"122";1998;466;0,76892;33240;5;10;3
"123";1998;468;0,750452;24756;5;9;3
"124";1998;470;0,774213;8375;5;10;3
"125";1998;472;0,765213;25896;5;10;3
"126";1998;473;0,802235;9033;5;10;3
"127";1998;474;0,790417;18502;5;10;3
"128";1998;475;0,780995;20895;5;10;3
"129";1998;476;0,799716;7645;5;10;3
"130";1998;477;0,778543;9677;5;10;3
"131";1998;480;0,778175;25935;5;10;3
"132";1998;482;0,730253;20923;5;9;3
"133";1998;483;0,816027;26573;5;10;3
"134";1998;484;0,815423;10529;5;10;3
"135";1998;486;0,826669;26954;5;10;3
"136";1998;487;0,807305;4155;5;10;3
"137";1998;488;0,816167;15550;5;10;3
"138";1998;489;0,774663;9456;5;10;3
"139";1998;491;0,779739;20508;5;10;3
"140";1998;492;0,771556;12850;5;10;3
"141";1998;493;0,770958;21781;5;10;3
"142";1998;610;0,864956;6503;5;10;3
"143";1998;611;0,864906;104185;5;10;3
"144";1998;612;0,864881;82560;5;10;3
"145";1998;613;0,864925;40483;5;10;3
"146";1998;617;0,770233;13692;5;10;3
"147";1998;618;0,777739;24932;5;10;3
"148";1998;619;0,794955;31781;5;10;3
"149";1998;621;0,844018;33566;5;10;3
"150";1998;623;0,811183;25595;5;10;3
"151";1998;624;0,851907;21213;5;10;3
"152";1998;625;0,802044;15229;5;10;3
"153";1998;626;0,857803;19376;5;10;3
"154";1998;627;0,833877;2649;5;10;3
"155";1998;629;0,924598;24920;5;10;3
"156";1998;630;0,892541;4464;5;10;3
"157";1998;631;0,894547;17369;5;10;3
"158";1998;633;0,949791;14813;5;10;3
"159";1998;634;0,900718;17094;5;10;3
"160";1998;636;0,905063;30691;5;10;3
"161";1998;638;0,895857;26330;5;10;3
"162";1998;640;0,906473;34738;5;10;3
"163";1998;642;0,912892;19133;5;10;3
"164";1998;644;0,942665;30961;5;10;3
"165";1998;645;0,878695;9788;5;10;3
"166";1998;646;0,887181;9206;5;10;3
"167";1998;648;0,889818;25955;5;10;3
"168";1998;649;0,873636;17249;5;10;3
"169";1998;650;0,864235;18500;5;10;3
"170";1998;652;0,9;33267;5;10;3
"171";1998;653;0,88206;14981;5;10;3
"172";1998;654;0,886493;10011;5;10;3
