"gisd_score","gvb_id","gvb_name","year"
0.26395,"150010000","Dessau-Roßlau, Stadt",1998
0.23663,"150010000","Dessau-Roßlau, Stadt",1999
0.32149,"150010000","Dessau-Roßlau, Stadt",2000
0.28881,"150010000","Dessau-Roßlau, Stadt",2001
0.00598,"150010000","Dessau-Roßlau, Stadt",2002
0.0947,"150010000","Dessau-Roßlau, Stadt",2003
0.25347,"150010000","Dessau-Roßlau, Stadt",2004
0.3049,"150010000","Dessau-Roßlau, Stadt",2005
0.27585,"150010000","Dessau-Roßlau, Stadt",2006
0.34325,"150010000","Dessau-Roßlau, Stadt",2007
0.36434,"150010000","Dessau-Roßlau, Stadt",2008
0.17217,"150010000","Dessau-Roßlau, Stadt",2009
0.26875,"150010000","Dessau-Roßlau, Stadt",2010
0.32642,"150010000","Dessau-Roßlau, Stadt",2011
0.32734,"150010000","Dessau-Roßlau, Stadt",2012
0.37704,"150010000","Dessau-Roßlau, Stadt",2013
0.29141,"150010000","Dessau-Roßlau, Stadt",2014
0.34251,"150010000","Dessau-Roßlau, Stadt",2015
0.31521,"150010000","Dessau-Roßlau, Stadt",2016
0.333,"150010000","Dessau-Roßlau, Stadt",2017
0.31738,"150010000","Dessau-Roßlau, Stadt",2018
0.35647,"150010000","Dessau-Roßlau, Stadt",2019
0.41215,"150010000","Dessau-Roßlau, Stadt",2020
0.41965,"150020000","Halle (Saale), Stadt",1998
0.42534,"150020000","Halle (Saale), Stadt",1999
0.36728,"150020000","Halle (Saale), Stadt",2000
0.50676,"150020000","Halle (Saale), Stadt",2001
0.23561,"150020000","Halle (Saale), Stadt",2002
0.37869,"150020000","Halle (Saale), Stadt",2003
0.48142,"150020000","Halle (Saale), Stadt",2004
0.47544,"150020000","Halle (Saale), Stadt",2005
0.50605,"150020000","Halle (Saale), Stadt",2006
0.59059,"150020000","Halle (Saale), Stadt",2007
0.60128,"150020000","Halle (Saale), Stadt",2008
0.50221,"150020000","Halle (Saale), Stadt",2009
0.63476,"150020000","Halle (Saale), Stadt",2010
0.66428,"150020000","Halle (Saale), Stadt",2011
0.5457,"150020000","Halle (Saale), Stadt",2012
0.52454,"150020000","Halle (Saale), Stadt",2013
0.52242,"150020000","Halle (Saale), Stadt",2014
0.49157,"150020000","Halle (Saale), Stadt",2015
0.5258,"150020000","Halle (Saale), Stadt",2016
