"","Gemeindekennziffer","Jahr","Bevoelkerung","TS_Arbeitswelt_adj","TS_Einkommen_adj","TS_Bildung_adj","GISD_Score","Name der Gemeinde","Kennziffer Gemeindeverband","Kreiskennziffer","Name des Kreises","Raumordnungsregion Nr","Raumordnungsregion","NUTS2","NUTS2 Name","Name des Gemeindeverbands","Group"
"1",2e+06,1998,1830584,0.369606095267348,0.48539555851543,0.714372965512137,0.557056213255391,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"2",2e+06,1999,1830584,0.345645100287905,0.465430738639328,0.713304817120833,0.540050445103368,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"3",2e+06,2000,1830584,0.317041418309102,0.438513407203374,0.715913936116282,0.520052042116672,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"4",2e+06,2001,1830584,0.291779049743363,0.387089024917765,0.703834316494864,0.486502201048558,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"5",2e+06,2002,1830584,0.303607031235281,0.399964122397794,0.661774797554404,0.479942218936519,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"6",2e+06,2003,1830584,0.324438717792632,0.396052189461267,0.639073967697263,0.477757222660361,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"7",2e+06,2004,1830584,0.330118534044111,0.385079836826955,0.61652954371075,0.46723605804321,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"8",2e+06,2005,1830584,0.357109854828522,0.403210754113985,0.604778625618572,0.479848970743983,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"9",2e+06,2006,1830584,0.352568779431588,0.397870985814185,0.58874596678076,0.470054789829275,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"10",2e+06,2007,1830584,0.327584574145842,0.412289518774315,0.538948632218078,0.447240189246758,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"11",2e+06,2008,1830584,0.307642413688088,0.396226178673968,0.476420756019469,0.409998843087329,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"12",2e+06,2009,1830584,0.309716368399588,0.380041991209194,0.447931835703513,0.393898209395796,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"13",2e+06,2010,1830584,0.301016048149892,0.397543424675452,0.418485665703864,0.386095272650429,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"14",2e+06,2011,1830584,0.276145494346437,0.362894770746783,0.396551152619337,0.355309296235592,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"15",2e+06,2012,1830584,0.263885570739033,0.36230153674497,0.379545428471224,0.344023932960122,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"16",2e+06,2013,1830584,0.252482375621233,0.364806686064041,0.30726483271373,0.3133419245843,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"17",2e+06,2014,1830584,0.24474098195962,0.370019967417633,0.286581370126667,0.304568955220754,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"18",2e+06,2015,1830584,0.22874857535896,0.358982476128063,0.283539198068341,0.293203016048184,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"19",2e+06,2016,1830584,0.210279841910295,0.353802272759393,0.275267126619037,0.281138258320951,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
"20",2e+06,2017,1830584,0.195653459846431,0.344808763604228,0.246367761553988,0.261288255533161,"Hamburg, Freie und Hansestadt","2000000",2000,"Hamburg, Stadt","201","Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2000
