"";"JAHR";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1998;106;0,587176;20221;4;8;2
"2";1998;109;0,587265;102290;4;8;2
"3";1998;110;0,587247;67556;4;8;2
"4";1998;112;0,58725;17550;4;8;2
"5";1998;113;0,587977;13887;4;8;2
"6";1998;115;0,587599;75122;4;8;2
"7";1998;116;0,588244;8090;4;8;2
"8";1998;118;0,587854;17059;4;8;2
"9";1998;121;0,58764;21199;4;8;2
"10";1998;123;0,587393;16458;4;8;2
"11";1998;125;0,588121;30714;4;8;2
"12";1998;127;0,587176;15986;4;8;2
"13";1998;130;0,587176;13820;4;8;2
"14";1998;132;0,587421;101099;4;8;2
"15";1998;144;0,647092;34362;4;8;2
"16";1998;145;0,683152;33394;5;9;3
"17";1998;146;0,602429;29121;4;8;2
"18";1998;147;0,655714;12674;4;8;2
"19";1998;155;0,738605;6105;5;9;3
"20";1998;156;0,706395;26870;5;9;3
"21";1998;158;0,739822;11997;5;9;3
"22";1998;159;0,738865;23788;5;9;3
"23";1998;160;0,757421;11816;5;9;3
"24";1998;161;0,701592;17682;5;9;3
"25";1998;162;0,716772;5088;5;9;3
"26";1998;164;0,671536;20443;4;8;2
"27";1998;166;0,722152;44501;5;9;3
"28";1998;168;0,698405;25358;5;9;3
"29";1998;170;0,740244;39109;5;9;3
"30";1998;172;0,676629;23904;4;8;2
"31";1998;173;0,693612;17058;5;9;3
"32";1998;174;0,697009;14359;5;9;3
"33";1998;176;0,676008;7942;4;8;2
"34";1998;177;0,697556;15897;5;9;3
"35";1998;179;0,720368;42381;5;9;3
"36";1998;180;0,720368;25217;5;9;3
"37";1998;181;0,70963;13886;5;9;3
"38";1998;182;0,722141;9161;5;9;3
"39";1998;183;0,706149;9956;5;9;3
"40";1998;184;0,764016;19062;5;10;3
"41";1998;185;0,754934;9930;5;9;3
"42";1998;187;0,78144;19251;5;10;3
"43";1998;189;0,702495;11455;5;9;3
"44";1998;190;0,745573;20945;5;9;3
"45";1998;191;0,758726;15064;5;9;3
"46";1998;192;0,711296;18314;5;9;3
"47";1998;193;0,706241;11624;5;9;3
"48";1998;194;0,73788;12167;5;9;3
"49";1998;196;0,807381;21113;5;10;3
"50";1998;197;0,80921;15087;5;10;3
"51";1998;198;0,79556;14089;5;10;3
"52";1998;199;0,791397;11722;5;10;3
"53";1998;262;0,76058;50786;5;10;3
"54";1998;263;0,736413;5494;5;9;3
"55";1998;268;0,771348;18367;5;10;3
"56";1998;269;0,750417;22375;5;9;3
"57";1998;270;0,79614;27129;5;10;3
"58";1998;272;0,834228;3349;5;10;3
"59";1998;273;0,814017;20086;5;10;3
"60";1998;274;0,787499;12915;5;10;3
"61";1998;276;0,834425;15583;5;10;3
"62";1998;277;0,826438;5144;5;10;3
"63";1998;278;0,846165;24735;5;10;3
"64";1998;279;0,803283;13768;5;10;3
"65";1998;282;0,825689;64513;5;10;3
"66";1998;289;0,797649;10858;5;10;3
"67";1998;290;0,787655;17239;5;10;3
"68";1998;292;0,77612;10444;5;10;3
"69";1998;294;0,830607;21466;5;10;3
"70";1998;295;0,794035;17410;5;10;3
"71";1998;297;0,791619;39434;5;10;3
"72";1998;299;0,796274;26176;5;10;3
"73";1998;304;0,728268;32276;5;9;3
"74";1998;305;0,727268;71920;5;9;3
"75";1998;309;0,684407;18423;5;9;3
"76";1998;310;0,762984;1836;5;10;3
"77";1998;311;0,783039;9383;5;10;3
"78";1998;313;0,770183;25831;5;10;3
"79";1998;314;0,775847;21391;5;10;3
"80";1998;315;0,749886;4942;5;9;3
"81";1998;317;0,775864;21489;5;10;3
"82";1998;318;0,703094;9728;5;9;3
"83";1998;319;0,702192;1333;5;9;3
"84";1998;320;0,735237;8410;5;9;3
"85";1998;322;0,754572;27893;5;9;3
"86";1998;323;0,8133;23495;5;10;3
"87";1998;324;0,785172;5174;5;10;3
"88";1998;325;0,778092;11471;5;10;3
"89";1998;410;0,75285;25028;5;9;3
"90";1998;412;0,75285;8619;5;9;3
"91";1998;415;0,752855;99771;5;9;3
"92";1998;417;0,752844;49157;5;9;3
"93";1998;420;0,752816;32544;5;9;3
"94";1998;422;0,75285;11031;5;9;3
"95";1998;424;0,752826;70450;5;9;3
"96";1998;427;0,752765;31493;5;9;3
"97";1998;428;0,752812;52563;5;9;3
"98";1998;429;0,75285;8542;5;9;3
"99";1998;431;0,752794;64430;5;9;3
"100";1998;432;0,75296;14130;5;9;3
"101";1998;434;0,752856;40249;5;9;3
"102";1998;435;0,752857;47508;5;9;3
"103";1998;441;0,725247;24718;5;9;3
"104";1998;442;0,749272;30775;5;9;3
"105";1998;443;0,740555;19626;5;9;3
"106";1998;444;0,764453;9009;5;10;3
"107";1998;445;0,638106;8409;4;8;2
"108";1998;446;0,702542;5566;5;9;3
