"";"JAHR";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1998;106;0,529658;20221;3;5;2
"2";1998;109;0,529867;102290;3;5;2
"3";1998;110;0,52976;67556;3;5;2
"4";1998;112;0,529834;17550;3;5;2
"5";1998;113;0,531677;13887;3;5;2
"6";1998;115;0,530289;75122;3;5;2
"7";1998;116;0,531175;8090;3;5;2
"8";1998;118;0,530603;17059;3;5;2
"9";1998;121;0,530201;21199;3;5;2
"10";1998;123;0,52989;16458;3;5;2
"11";1998;125;0,531101;30714;3;5;2
"12";1998;127;0,529658;15986;3;5;2
"13";1998;130;0,529658;13820;3;5;2
"14";1998;132;0,530145;101099;3;5;2
"15";1998;144;0,680523;34362;4;8;2
"16";1998;145;0,699109;33394;4;8;2
"17";1998;146;0,559137;29121;3;5;2
"18";1998;147;0,626701;12674;4;7;2
"19";1998;155;0,802203;6105;5;10;3
"20";1998;156;0,726965;26870;5;9;3
"21";1998;158;0,937444;11997;5;10;3
"22";1998;159;0,891432;23788;5;10;3
"23";1998;160;0,792887;11816;5;10;3
"24";1998;161;0,748839;17682;5;9;3
"25";1998;162;0,741863;5088;5;9;3
"26";1998;164;0,697193;20443;4;8;2
"27";1998;166;0,762345;44501;5;9;3
"28";1998;168;0,680394;25358;4;8;2
"29";1998;170;0,747134;39109;5;9;3
"30";1998;172;0,600866;23904;3;6;2
"31";1998;173;0,64256;17058;4;7;2
"32";1998;174;0,683644;14359;4;8;2
"33";1998;176;0,635647;7942;4;7;2
"34";1998;177;0,641449;15897;4;7;2
"35";1998;179;0,760517;42381;5;9;3
"36";1998;180;0,728516;25217;5;9;3
"37";1998;181;0,660293;13886;4;7;2
"38";1998;182;0,701069;9161;4;8;2
"39";1998;183;0,66065;9956;4;7;2
"40";1998;184;0,741715;19062;5;9;3
"41";1998;185;0,743509;9930;5;9;3
"42";1998;187;0,911171;19251;5;10;3
"43";1998;189;0,605413;11455;3;6;2
"44";1998;190;0,699797;20945;4;8;2
"45";1998;191;0,785071;15074;5;9;3
"46";1998;192;0,686888;20399;4;8;2
"47";1998;193;0,688524;11627;4;8;2
"48";1998;194;0,74814;12167;5;9;3
"49";1998;196;0,874093;21113;5;10;3
"50";1998;197;0,871436;15087;5;10;3
"51";1998;198;0,851726;14089;5;10;3
"52";1998;199;0,827697;11722;5;10;3
"53";1998;262;0,796968;50786;5;10;3
"54";1998;263;0,728129;5494;5;9;3
"55";1998;268;0,786197;18367;5;9;3
"56";1998;269;0,740561;22375;5;9;3
"57";1998;270;0,793048;27129;5;10;3
"58";1998;272;0,848343;3349;5;10;3
"59";1998;273;0,81355;20086;5;10;3
"60";1998;274;0,759588;12915;5;9;3
"61";1998;276;0,856076;15583;5;10;3
"62";1998;277;0,823152;5144;5;10;3
"63";1998;278;0,872325;24735;5;10;3
"64";1998;279;0,766285;13768;5;9;3
"65";1998;282;0,850486;64513;5;10;3
"66";1998;289;0,778646;10858;5;9;3
"67";1998;290;0,770566;17239;5;9;3
"68";1998;292;0,720896;10444;5;9;3
"69";1998;294;0,8599;21466;5;10;3
"70";1998;295;0,779308;17410;5;9;3
"71";1998;297;0,890776;39434;5;10;3
"72";1998;299;0,844561;26176;5;10;3
"73";1998;304;0,733653;32276;5;9;3
"74";1998;305;0,729956;71920;5;9;3
"75";1998;309;0,680036;18423;4;8;2
"76";1998;310;0,798586;1836;5;10;3
"77";1998;311;0,839526;9383;5;10;3
"78";1998;313;0,792777;25831;5;10;3
"79";1998;314;0,850179;21391;5;10;3
"80";1998;315;0,78524;4942;5;9;3
"81";1998;317;0,849264;21489;5;10;3
"82";1998;318;0,714905;9728;4;8;2
"83";1998;319;0,713929;1333;4;8;2
"84";1998;320;0,748236;8410;5;9;3
"85";1998;322;0,813115;27893;5;10;3
"86";1998;323;0,883569;23495;5;10;3
"87";1998;324;0,768069;5174;5;9;3
"88";1998;325;0,839163;11471;5;10;3
"89";1998;410;0,717838;25028;4;8;2
"90";1998;412;0,717838;8619;4;8;2
"91";1998;415;0,717849;99771;4;8;2
"92";1998;417;0,717839;49157;4;8;2
"93";1998;420;0,71784;32544;4;8;2
"94";1998;422;0,717838;11031;4;8;2
"95";1998;424;0,717876;70450;4;8;2
"96";1998;427;0,717903;31493;4;8;2
"97";1998;428;0,717822;52563;4;8;2
"98";1998;429;0,717838;8542;4;8;2
"99";1998;431;0,71778;64430;4;8;2
"100";1998;432;0,718087;14130;5;9;3
"101";1998;434;0,717851;40249;4;8;2
"102";1998;435;0,71785;47508;4;8;2
"103";1998;441;0,738871;24718;5;9;3
"104";1998;442;0,73378;30775;5;9;3
"105";1998;443;0,720889;19626;5;9;3
"106";1998;444;0,756747;9009;5;9;3
"107";1998;445;0,591019;8409;3;6;2
"108";1998;446;0,677465;5566;4;8;2
"109";1998;450;0,795712;39063;5;10;3
"110";1998;451;0,798829;5206;5;10;3
"111";1998;452;0,801336;7641;5;10;3
"112";1998;453;0,818469;7662;5;10;3
"113";1998;455;0,890352;19199;5;10;3
"114";1998;456;0,836469;16271;5;10;3
"115";1998;457;0,829281;12873;5;10;3
"116";1998;460;0,911078;41323;5;10;3
"117";1998;461;0,868421;27903;5;10;3
"118";1998;462;0,812237;18125;5;10;3
"119";1998;463;0,845628;5210;5;10;3
"120";1998;464;0,815478;5423;5;10;3
"121";1998;465;0,798977;21096;5;10;3
"122";1998;466;0,81603;33240;5;10;3
"123";1998;468;0,787413;24756;5;9;3
"124";1998;470;0,803538;8375;5;10;3
"125";1998;472;0,790771;25896;5;9;3
"126";1998;473;0,840981;9033;5;10;3
"127";1998;474;0,818986;18502;5;10;3
"128";1998;475;0,812374;20895;5;10;3
"129";1998;476;0,83434;7645;5;10;3
"130";1998;477;0,784793;9677;5;9;3
"131";1998;480;0,804294;25935;5;10;3
"132";1998;482;0,734139;20923;5;9;3
"133";1998;483;0,829924;26573;5;10;3
"134";1998;484;0,824969;10529;5;10;3
"135";1998;486;0,867559;26954;5;10;3
"136";1998;487;0,832314;4155;5;10;3
"137";1998;488;0,847186;15550;5;10;3
"138";1998;489;0,803895;9456;5;10;3
"139";1998;491;0,798871;20508;5;10;3
"140";1998;492;0,775053;12850;5;9;3
"141";1998;493;0,774227;21781;5;9;3
"142";1998;610;0,820159;6503;5;10;3
"143";1998;611;0,820122;104185;5;10;3
"144";1998;612;0,8201;82560;5;10;3
"145";1998;613;0,820141;40483;5;10;3
"146";1998;617;0,745586;13692;5;9;3
"147";1998;618;0,75266;24932;5;9;3
"148";1998;619;0,786808;31781;5;9;3
"149";1998;621;0,892367;33566;5;10;3
"150";1998;623;0,830918;25595;5;10;3
"151";1998;624;0,877953;21213;5;10;3
"152";1998;625;0,806437;15229;5;10;3
"153";1998;626;0,91465;19390;5;10;3
"154";1998;627;0,876342;2649;5;10;3
"155";1998;629;0,955394;24920;5;10;3
"156";1998;630;0,919259;4464;5;10;3
"157";1998;631;0,914124;17369;5;10;3
"158";1998;633;0,982755;14813;5;10;3
"159";1998;634;0,910993;17094;5;10;3
"160";1998;636;0,928742;30691;5;10;3
"161";1998;638;0,895406;26330;5;10;3
"162";1998;640;0,939655;34738;5;10;3
"163";1998;642;0,925687;19133;5;10;3
"164";1998;644;0,977834;30961;5;10;3
"165";1998;645;0,874998;9788;5;10;3
