"","Gemeindekennziffer","Jahr","Bevoelkerung","TS_Arbeitswelt","TS_Einkommen","TS_Bildung","GISD_Score","Name der Gemeinde","Kennziffer Gemeindeverband","Kreiskennziffer","Name des Kreises","Raumordnungsregion Nr","Raumordnungsregion","NUTS2","NUTS2 Name","Name des Gemeindeverbands","Group"
"1",2e+06,1998,1787408,0.520264699960984,0.629828835599769,0.660192085685662,0.65955425315771,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"2",2e+06,1999,1787408,0.497287339513422,0.60557883835299,0.642640633263176,0.633477267220299,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"3",2e+06,2000,1787408,0.470726231023029,0.581115217700678,0.636363996237645,0.610410358194512,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"4",2e+06,2001,1787408,0.435321154842068,0.57348135570404,0.623988999299167,0.58810324257827,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"5",2e+06,2002,1787408,0.439153213387921,0.579049663320383,0.59958447804099,0.582063256034291,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"6",2e+06,2003,1787408,0.453565543639987,0.570579462380446,0.5851321838083,0.578637452896532,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"7",2e+06,2004,1787408,0.452426247826661,0.551015227181703,0.571310265325686,0.564739086141539,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"8",2e+06,2005,1787408,0.468994966973563,0.582516749402689,0.548585114058641,0.574941860118865,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"9",2e+06,2006,1787408,0.456982144854597,0.551663882846331,0.529568411272762,0.55003083984855,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"10",2e+06,2007,1787408,0.424835127821768,0.545889435083099,0.488274783244964,0.518142466816178,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"11",2e+06,2008,1787408,0.392793116384346,0.504114044256962,0.42986974419021,0.464915759862939,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"12",2e+06,2009,1787408,0.391183376602104,0.487082286068284,0.380477819217363,0.437528615669042,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"13",2e+06,2010,1787408,0.377402496332621,0.503007926860441,0.254608393312244,0.387722724615002,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"14",2e+06,2011,1787408,0.337113185869178,0.451306875822194,0.302103572564135,0.369810999473432,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"15",2e+06,2012,1787408,0.313943236423708,0.433401679558445,0.284879454171803,0.34634238238405,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"16",2e+06,2013,1787408,0.292498903852021,0.413682060395773,0.208603203568049,0.299066328697132,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"17",2e+06,2014,1787408,0.276505043165435,0.40505776754022,0.206689705558635,0.288385899353673,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
"18",2e+06,2015,1787408,0.256228714145103,0.383029752356805,0.195276362456487,0.266761615518576,"Hamburg, Freie und Hansestadt",2e+06,2000,"Hamburg, Stadt",201,"Hamburg","DE60","Hamburg","Hamburg, Freie und Hansestadt",2e+06
