"";"JAHR";"PLZ4";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"1";1998;106;0,545175;20221;2;4;2
"2";1998;109;0,54538;102290;2;4;2
"3";1998;110;0,545284;67556;2;4;2
"4";1998;112;0,545361;17550;2;4;2
"5";1998;113;0,547295;13887;2;4;2
"6";1998;115;0,545817;75122;2;4;2
"7";1998;116;0,546707;8090;2;4;2
"8";1998;118;0,546131;17059;2;4;2
"9";1998;121;0,545735;21199;2;4;2
"10";1998;123;0,545416;16458;2;4;2
"11";1998;125;0,546633;30714;2;4;2
"12";1998;127;0,545175;15986;2;4;2
"13";1998;130;0,545175;13820;2;4;2
"14";1998;132;0,545659;101099;2;4;2
"15";1998;144;0,703579;34362;4;8;2
"16";1998;145;0,711254;33394;4;8;2
"17";1998;146;0,577097;29121;3;5;2
"18";1998;147;0,646176;12674;3;6;2
"19";1998;155;0,823609;6105;5;10;3
"20";1998;156;0,749448;26870;5;9;3
"21";1998;158;0,956922;11997;5;10;3
"22";1998;159;0,911563;23788;5;10;3
"23";1998;160;0,814109;11816;5;10;3
"24";1998;161;0,771065;17682;5;9;3
"25";1998;162;0,764195;5088;5;9;3
"26";1998;164;0,720186;20443;4;8;2
"27";1998;166;0,784296;44501;5;9;3
"28";1998;168;0,703592;25358;4;8;2
"29";1998;170;0,764894;39109;5;9;3
"30";1998;172;0,620724;23904;3;6;2
"31";1998;173;0,661824;17058;4;7;2
"32";1998;174;0,702361;14359;4;8;2
"33";1998;176;0,655119;7942;4;7;2
"34";1998;177;0,660788;15897;4;7;2
"35";1998;179;0,778088;42381;5;9;3
"36";1998;180;0,746551;25217;5;9;3
"37";1998;181;0,679379;13886;4;7;2
"38";1998;182;0,71954;9161;4;8;2
"39";1998;183;0,679696;9956;4;7;2
"40";1998;184;0,759562;19062;5;9;3
"41";1998;185;0,76133;9930;5;9;3
"42";1998;187;0,920138;19251;5;10;3
"43";1998;189;0,618855;11455;3;6;2
"44";1998;190;0,711807;20945;4;8;2
"45";1998;191;0,795796;15074;5;9;3
"46";1998;192;0,69914;20399;4;8;2
"47";1998;193;0,700786;11627;4;8;2
"48";1998;194;0,748369;12167;5;9;3
"49";1998;196;0,87234;21113;5;10;3
"50";1998;197;0,869691;15087;5;10;3
"51";1998;198;0,850344;14089;5;10;3
"52";1998;199;0,826692;11722;5;10;3
"53";1998;262;0,807552;50786;5;9;3
"54";1998;263;0,739784;5494;4;8;2
"55";1998;268;0,796969;18367;5;9;3
"56";1998;269;0,752002;22375;5;9;3
"57";1998;270;0,811141;27129;5;10;3
"58";1998;272;0,865619;3349;5;10;3
"59";1998;273;0,829584;20086;5;10;3
"60";1998;274;0,778179;12915;5;9;3
"61";1998;276;0,873223;15583;5;10;3
"62";1998;277;0,84081;5144;5;10;3
"63";1998;278;0,889213;24735;5;10;3
"64";1998;279;0,784788;13768;5;9;3
"65";1998;282;0,867698;64513;5;10;3
"66";1998;289;0,796965;10858;5;9;3
"67";1998;290;0,789024;17239;5;9;3
"68";1998;292;0,740077;10444;4;8;2
"69";1998;294;0,876994;21466;5;10;3
"70";1998;295;0,797642;17410;5;9;3
"71";1998;297;0,899963;39434;5;10;3
"72";1998;299;0,854454;26176;5;10;3
"73";1998;304;0,682111;32276;4;7;2
"74";1998;305;0,682666;71920;4;7;2
"75";1998;309;0,689595;18423;4;7;2
"76";1998;310;0,798043;1836;5;9;3
"77";1998;311;0,847108;9383;5;10;3
"78";1998;313;0,801234;25831;5;9;3
"79";1998;314;0,857724;21391;5;10;3
"80";1998;315;0,793839;4942;5;9;3
"81";1998;317;0,856884;21489;5;10;3
"82";1998;318;0,722594;9728;4;8;2
"83";1998;319;0,723619;1333;4;8;2
"84";1998;320;0,748336;8410;5;9;3
"85";1998;322;0,812322;27893;5;10;3
"86";1998;323;0,847071;23495;5;10;3
"87";1998;324;0,733304;5174;4;8;2
"88";1998;325;0,803263;11471;5;9;3
"89";1998;410;0,696022;25028;4;8;2
"90";1998;412;0,696022;8619;4;8;2
"91";1998;415;0,696037;99771;4;8;2
"92";1998;417;0,696031;49157;4;8;2
"93";1998;420;0,696075;32544;4;8;2
"94";1998;422;0,696022;11031;4;8;2
"95";1998;424;0,696107;70450;4;8;2
"96";1998;427;0,696183;31493;4;8;2
"97";1998;428;0,696034;52563;4;8;2
"98";1998;429;0,696022;8542;4;8;2
"99";1998;431;0,695984;64430;4;8;2
"100";1998;432;0,69645;14130;4;8;2
"101";1998;434;0,696044;40249;4;8;2
"102";1998;435;0,696043;47508;4;8;2
"103";1998;441;0,748613;24718;5;9;3
"104";1998;442;0,739293;30775;4;8;2
"105";1998;443;0,720082;19626;4;8;2
"106";1998;444;0,76678;9009;5;9;3
"107";1998;445;0,603182;8409;3;5;2
"108";1998;446;0,687493;5566;4;7;2
"109";1998;450;0,796476;39063;5;9;3
"110";1998;451;0,796561;5206;5;9;3
"111";1998;452;0,810945;7641;5;10;3
"112";1998;453;0,82783;7662;5;10;3
"113";1998;455;0,898832;19199;5;10;3
"114";1998;456;0,845679;16271;5;10;3
"115";1998;457;0,838703;12873;5;10;3
"116";1998;460;0,878532;41323;5;10;3
"117";1998;461;0,836684;27903;5;10;3
"118";1998;462;0,781324;18125;5;9;3
"119";1998;463;0,815067;5210;5;10;3
"120";1998;464;0,825042;5423;5;10;3
"121";1998;465;0,808846;21096;5;10;3
"122";1998;466;0,825642;33240;5;10;3
"123";1998;468;0,797455;24756;5;9;3
"124";1998;470;0,798125;8375;5;9;3
"125";1998;472;0,785512;25896;5;9;3
"126";1998;473;0,834872;9033;5;10;3
"127";1998;474;0,813309;18502;5;10;3
"128";1998;475;0,813146;20895;5;10;3
"129";1998;476;0,834624;7645;5;10;3
"130";1998;477;0,785908;9677;5;9;3
"131";1998;480;0,814065;25935;5;10;3
"132";1998;482;0,744903;20923;5;9;3
"133";1998;483;0,830221;26573;5;10;3
"134";1998;484;0,825335;10529;5;10;3
"135";1998;486;0,867261;26954;5;10;3
"136";1998;487;0,832546;4155;5;10;3
"137";1998;488;0,847215;15550;5;10;3
"138";1998;489;0,768576;9456;5;9;3
"139";1998;491;0,76363;20508;5;9;3
"140";1998;492;0,740252;12850;4;8;2
"141";1998;493;0,739584;21781;4;8;2
"142";1998;610;0,812679;6503;5;10;3
"143";1998;611;0,812662;104185;5;10;3
"144";1998;612;0,81265;82560;5;10;3
"145";1998;613;0,812674;40483;5;10;3
"146";1998;617;0,771943;13692;5;9;3
"147";1998;618;0,779054;24932;5;9;3
"148";1998;619;0,813775;31781;5;10;3
"149";1998;621;0,918362;33566;5;10;3
"150";1998;623;0,85775;25595;5;10;3
"151";1998;624;0,904105;21213;5;10;3
"152";1998;625;0,831769;15229;5;10;3
"153";1998;626;0,940227;19390;5;10;3
"154";1998;627;0,902551;2649;5;10;3
"155";1998;629;0,973563;24920;5;10;3
"156";1998;630;0,938002;4464;5;10;3
"157";1998;631;0,932987;17369;5;10;3
"158";1998;633;1;14813;5;10;3
"159";1998;634;0,92991;17094;5;10;3
"160";1998;636;0,93384;30691;5;10;3
"161";1998;638;0,901002;26330;5;10;3
"162";1998;640;0,95932;34738;5;10;3
"163";1998;642;0,945588;19133;5;10;3
"164";1998;644;0,996896;30961;5;10;3
"165";1998;645;0,890345;9788;5;10;3
"166";1998;646;0,918849;9206;5;10;3
"167";1998;648;0,928668;25955;5;10;3
"168";1998;649;0,895958;17249;5;10;3
"169";1998;650;0,891679;18500;5;10;3
"170";1998;652;0,987208;33276;5;10;3
"171";1998;653;0,927908;14985;5;10;3
"172";1998;654;0,92653;10024;5;10;3
"173";1998;655;0,973268;12356;5;10;3
"174";1998;656;0,957513;8745;5;10;3
"175";1998;657;0,956059;15525;5;10;3
"176";1998;661;0,897323;26839;5;10;3
"177";1998;662;0,908511;12145;5;10;3
"178";1998;663;0,861313;13484;5;10;3
"179";1998;664;0,854349;14127;5;10;3
"180";1998;666;0,903469;33204;5;10;3
"181";1998;667;0,871649;9837;5;10;3
"182";1998;668;0,874039;26037;5;10;3
"183";1998;669;0,589974;24;3;5;2
"184";1998;671;0,985158;34340;5;10;3
"185";1998;672;0,881338;16034;5;10;3
"186";1998;674;0,979834;12583;5;10;3
"187";1998;676;0,979529;17141;5;10;3
"188";1998;677;0,849241;31868;5;10;3
"189";1998;678;0,840978;18592;5;10;3
"190";1998;679;0,876637;10317;5;10;3
"191";1998;680;0,93793;16436;5;10;3
"192";1998;684;0,806045;49943;5;9;3
"193";1998;686;0,808088;44710;5;10;3
"194";1998;688;0,834112;46333;5;10;3
"195";1998;689;0,812007;9278;5;10;3
"196";1998;690;0,789569;18528;5;9;3
"197";1998;691;0,810329;14208;5;10;3
"198";1998;692;0,865354;6942;5;10;3
"199";1998;695;0,632794;2;3;6;2
"200";1998;699;0,632794;11;3;6;2
"201";1998;731;0,813746;24817;5;10;3
"202";1998;733;0,726835;17657;4;8;2
"203";1998;734;0,723796;4989;4;8;2
"204";1998;735;0,748117;6618;5;9;3
"205";1998;736;0,720024;7159;4;8;2
"206";1998;738;0,816388;23591;5;10;3
"207";1998;740;0,806889;31890;5;9;3
"208";1998;742;0,756905;19867;5;9;3
"209";1998;754;0,853497;33290;5;10;3
"210";1998;755;0,846891;66974;5;10;3
"211";1998;757;0,816642;15096;5;10;3
"212";1998;758;0,779805;24208;5;9;3
"213";1998;760;0,839015;14228;5;10;3
"214";1998;761;0,737084;12890;4;8;2
"215";1998;762;0,793858;10144;5;9;3
"216";1998;763;0,722096;5739;4;8;2
"217";1998;764;0,740069;15679;4;8;2
"218";1998;774;0,431298;56850;1;1;1
"219";1998;775;0,463598;58114;1;2;1
"220";1998;776;0,790289;12680;5;9;3
"221";1998;777;0,776311;8701;5;9;3
"222";1998;780;0,821715;9669;5;10;3
"223";1998;781;0,788422;6498;5;9;3
"224";1998;790;0,752297;11860;5;9;3
"225";1998;791;0,703091;2081;4;8;2
"226";1998;792;0,722171;14085;4;8;2
"227";1998;793;0,884021;14126;5;10;3
"228";1998;795;0,790747;16231;5;9;3
"229";1998;797;0,906161;20916;5;10;3
"230";1998;798;0,795802;13338;5;9;3
"231";1998;805;0,766455;48702;5;9;3
"232";1998;806;0,766324;39933;5;9;3
"233";1998;810;0,688378;10052;4;7;2
"234";1998;811;0,714837;21367;4;8;2
"235";1998;813;0,701299;19675;4;8;2
"236";1998;814;0,677322;10984;4;7;2
"237";1998;820;0,725484;18815;4;8;2
"238";1998;822;0,691687;15207;4;8;2
"239";1998;823;0,670509;18072;4;7;2
"240";1998;824;0,754933;4913;5;9;3
"241";1998;825;0,69223;7871;4;8;2
"242";1998;826;0,713661;10230;4;8;2
"243";1998;828;0,862457;30833;5;10;3
"244";1998;829;0,794956;21213;5;9;3
"245";1998;830;0,820096;17169;5;10;3
"246";1998;831;0,770417;8192;5;9;3
"247";1998;832;0,737202;11133;4;8;2
"248";1998;834;0,828833;27597;5;10;3
"249";1998;835;0,768138;11215;5;9;3
"250";1998;837;0,758641;25016;5;9;3
"251";1998;839;0,756353;22535;5;9;3
"252";1998;841;0,820885;21072;5;10;3
"253";1998;842;0,701299;8861;4;8;2
"254";1998;845;0,81995;23149;5;10;3
"255";1998;846;0,75053;20637;5;9;3
"256";1998;848;0,694659;7216;4;8;2
"257";1998;849;0,705753;8384;4;8;2
"258";1998;852;0,744897;53263;5;9;3
"259";1998;853;0,665223;7796;4;7;2
"260";1998;854;0,718211;19431;4;8;2
"261";1998;860;0,694976;14941;4;8;2
"262";1998;862;0,680491;7403;4;7;2
"263";1998;864;0,674797;5568;4;7;2
"264";1998;911;0,719338;69733;4;8;2
"265";1998;912;0,719391;102728;4;8;2
"266";1998;913;0,7192;25569;4;8;2
"267";1998;921;0,734395;34942;4;8;2
"268";1998;922;0,72055;42507;4;8;2
"269";1998;923;0,723261;14033;4;8;2
"270";1998;924;0,704619;27637;4;8;2
"271";1998;930;0,753322;18036;5;9;3
"272";1998;932;0,76379;17814;5;9;3
"273";1998;933;0,741364;21692;5;9;3
"274";1998;935;0,716707;24971;4;8;2
"275";1998;936;0,778031;12852;5;9;3
"276";1998;937;0,824914;11240;5;10;3
"277";1998;938;0,770733;20254;5;9;3
"278";1998;939;0,765108;10713;5;9;3
"279";1998;940;0,844768;5944;5;10;3
"280";1998;941;0,781236;5329;5;9;3
"281";1998;942;0,803017;12988;5;9;3
